# Wavelength [nm]	n	k
8.477799999999999780e-01	2.286299999999999999e-01	4.871299999999999741e+00
8.616000000000000325e-01	2.293499999999999983e-01	4.974800000000000111e+00
8.756500000000000394e-01	2.304900000000000004e-01	5.079500000000000348e+00
8.899299999999999988e-01	2.320399999999999963e-01	5.185299999999999798e+00
9.044499999999999762e-01	2.340099999999999958e-01	5.292300000000000004e+00
9.191899999999999515e-01	2.363899999999999890e-01	5.400599999999999845e+00
9.341800000000000104e-01	2.391900000000000137e-01	5.510200000000000209e+00
9.494200000000000417e-01	2.424099999999999866e-01	5.621100000000000207e+00
9.648999999999999799e-01	2.460600000000000009e-01	5.733399999999999608e+00
9.806300000000000017e-01	2.501499999999999835e-01	5.847100000000000186e+00
9.966199999999999504e-01	2.546900000000000275e-01	5.962200000000000166e+00
1.012899999999999912e+00	2.596999999999999864e-01	6.078800000000000203e+00
1.029400000000000093e+00	2.651999999999999913e-01	6.196900000000000297e+00
1.046200000000000019e+00	2.712100000000000066e-01	6.316499999999999559e+00
1.063199999999999923e+00	2.777600000000000069e-01	6.437700000000000422e+00
1.080600000000000005e+00	2.848600000000000021e-01	6.560399999999999565e+00
1.098200000000000065e+00	2.925499999999999767e-01	6.684800000000000075e+00
1.116100000000000092e+00	3.008600000000000163e-01	6.810699999999999754e+00
1.134300000000000086e+00	3.098299999999999943e-01	6.938299999999999912e+00
1.152800000000000047e+00	3.194899999999999962e-01	7.067400000000000126e+00
1.171599999999999975e+00	3.298699999999999966e-01	7.198100000000000165e+00
1.190700000000000092e+00	3.410199999999999898e-01	7.330400000000000027e+00
1.210099999999999953e+00	3.529499999999999860e-01	7.464199999999999946e+00
1.229899999999999993e+00	3.656900000000000150e-01	7.599499999999999922e+00
1.249900000000000011e+00	3.792400000000000215e-01	7.736100000000000421e+00
1.270299999999999985e+00	3.935899999999999954e-01	7.874100000000000321e+00
1.290999999999999925e+00	4.086899999999999977e-01	8.013199999999999434e+00
1.312100000000000044e+00	4.244600000000000040e-01	8.153399999999999537e+00
1.333499999999999908e+00	4.407599999999999851e-01	8.294600000000000861e+00
1.355199999999999960e+00	4.574099999999999833e-01	8.436700000000000088e+00
1.377299999999999969e+00	4.741900000000000004e-01	8.579700000000000770e+00
1.399799999999999933e+00	4.907900000000000040e-01	8.723499999999999588e+00
1.422600000000000087e+00	5.069200000000000372e-01	8.868299999999999628e+00
1.445799999999999974e+00	5.222599999999999465e-01	9.014200000000000657e+00
1.469400000000000039e+00	5.365499999999999714e-01	9.161599999999999966e+00
1.493300000000000072e+00	5.495999999999999774e-01	9.310900000000000176e+00
1.517700000000000049e+00	5.613500000000000156e-01	9.462500000000000355e+00
1.542399999999999993e+00	5.718499999999999694e-01	9.616799999999999571e+00
1.567600000000000104e+00	5.812899999999999734e-01	9.774399999999999977e+00
1.593099999999999961e+00	5.899299999999999544e-01	9.935499999999999332e+00
1.619099999999999984e+00	5.981300000000000505e-01	1.009999999999999964e+01
1.645499999999999963e+00	6.062199999999999811e-01	1.026900000000000013e+01
1.672299999999999898e+00	6.145500000000000407e-01	1.044200000000000017e+01
1.699600000000000000e+00	6.233999999999999542e-01	1.061899999999999977e+01
1.727300000000000058e+00	6.330400000000000471e-01	1.079899999999999949e+01
1.755500000000000060e+00	6.436600000000000099e-01	1.098399999999999999e+01
1.784100000000000019e+00	6.554100000000000481e-01	1.117200000000000060e+01
1.813199999999999923e+00	6.683900000000000396e-01	1.136299999999999955e+01
1.842799999999999994e+00	6.826999999999999735e-01	1.155799999999999983e+01
1.872800000000000020e+00	6.983899999999999553e-01	1.175699999999999967e+01
1.903399999999999981e+00	7.155000000000000249e-01	1.195899999999999963e+01
1.934399999999999897e+00	7.340799999999999548e-01	1.216399999999999970e+01
1.965999999999999970e+00	7.541400000000000325e-01	1.237199999999999989e+01
1.997999999999999998e+00	7.757300000000000306e-01	1.258399999999999963e+01
2.030600000000000183e+00	7.988600000000000145e-01	1.279800000000000004e+01
2.063699999999999868e+00	8.235599999999999588e-01	1.301600000000000001e+01
2.097399999999999931e+00	8.498700000000000143e-01	1.323700000000000010e+01
2.131600000000000161e+00	8.778099999999999792e-01	1.346000000000000085e+01
2.166300000000000114e+00	9.074200000000000044e-01	1.368699999999999939e+01
2.201600000000000001e+00	9.387199999999999989e-01	1.391699999999999982e+01
2.237499999999999822e+00	9.717400000000000482e-01	1.414899999999999913e+01
2.274000000000000021e+00	1.006499999999999950e+00	1.438400000000000034e+01
2.311100000000000154e+00	1.042999999999999927e+00	1.462199999999999989e+01
2.348800000000000221e+00	1.081199999999999939e+00	1.486299999999999955e+01
2.387100000000000222e+00	1.121099999999999985e+00	1.510599999999999987e+01
2.426000000000000156e+00	1.162600000000000078e+00	1.535100000000000087e+01
2.465599999999999792e+00	1.205600000000000005e+00	1.559800000000000075e+01
2.505799999999999805e+00	1.250099999999999989e+00	1.584800000000000075e+01
2.546699999999999964e+00	1.295800000000000063e+00	1.609900000000000020e+01
2.588200000000000056e+00	1.342500000000000027e+00	1.635300000000000153e+01
2.630399999999999849e+00	1.389899999999999913e+00	1.660800000000000054e+01
2.673299999999999788e+00	1.437799999999999967e+00	1.686400000000000077e+01
2.716899999999999871e+00	1.485700000000000021e+00	1.712300000000000111e+01
2.761200000000000099e+00	1.533300000000000107e+00	1.738400000000000034e+01
2.806200000000000028e+00	1.580200000000000049e+00	1.764600000000000080e+01
2.851999999999999869e+00	1.626100000000000101e+00	1.791100000000000136e+01
2.898499999999999854e+00	1.670500000000000096e+00	1.817899999999999849e+01
2.945699999999999985e+00	1.713300000000000045e+00	1.844999999999999929e+01
2.993799999999999795e+00	1.754199999999999982e+00	1.872500000000000142e+01
3.042600000000000193e+00	1.793199999999999905e+00	1.900400000000000134e+01
3.092200000000000060e+00	1.830400000000000027e+00	1.928800000000000026e+01
3.142599999999999838e+00	1.865799999999999903e+00	1.957799999999999940e+01
3.193900000000000183e+00	1.899899999999999922e+00	1.987399999999999878e+01
3.245999999999999996e+00	1.932800000000000074e+00	2.017599999999999838e+01
3.298900000000000166e+00	1.965000000000000080e+00	2.048600000000000065e+01
3.352700000000000014e+00	1.997000000000000108e+00	2.080199999999999960e+01
3.407399999999999984e+00	2.029199999999999893e+00	2.112600000000000122e+01
3.462899999999999867e+00	2.061999999999999833e+00	2.145700000000000074e+01
3.519400000000000084e+00	2.095800000000000107e+00	2.179599999999999937e+01
3.576799999999999979e+00	2.130999999999999783e+00	2.214199999999999946e+01
3.635099999999999998e+00	2.168000000000000149e+00	2.249599999999999866e+01
3.694399999999999906e+00	2.206900000000000084e+00	2.285699999999999932e+01
3.754599999999999937e+00	2.248000000000000220e+00	2.322599999999999909e+01
3.815900000000000070e+00	2.291500000000000092e+00	2.360099999999999909e+01
3.878099999999999881e+00	2.337600000000000122e+00	2.398400000000000176e+01
3.941300000000000026e+00	2.386400000000000077e+00	2.437399999999999878e+01
4.005600000000000271e+00	2.438000000000000167e+00	2.476999999999999957e+01
4.070899999999999963e+00	2.492500000000000160e+00	2.517399999999999949e+01
4.137299999999999756e+00	2.549900000000000055e+00	2.558399999999999963e+01
4.204799999999999649e+00	2.610300000000000065e+00	2.600100000000000122e+01
4.273299999999999876e+00	2.673799999999999955e+00	2.642500000000000071e+01
4.342999999999999972e+00	2.740400000000000169e+00	2.685600000000000165e+01
4.413800000000000168e+00	2.810099999999999820e+00	2.729299999999999926e+01
4.485800000000000232e+00	2.883000000000000007e+00	2.773699999999999832e+01
4.558900000000000396e+00	2.959200000000000053e+00	2.818799999999999883e+01
4.633300000000000196e+00	3.038600000000000190e+00	2.864600000000000080e+01
4.708800000000000097e+00	3.121399999999999952e+00	2.911100000000000065e+01
4.785599999999999632e+00	3.207500000000000018e+00	2.958200000000000074e+01
4.863699999999999690e+00	3.297000000000000153e+00	3.006099999999999994e+01
4.942999999999999616e+00	3.390000000000000124e+00	3.054599999999999937e+01
5.023600000000000065e+00	3.486600000000000144e+00	3.103900000000000148e+01
5.105500000000000149e+00	3.586699999999999999e+00	3.153900000000000148e+01
5.188799999999999635e+00	3.690500000000000114e+00	3.204599999999999937e+01
5.273399999999999643e+00	3.798099999999999810e+00	3.256000000000000227e+01
5.359399999999999942e+00	3.909400000000000208e+00	3.308100000000000307e+01
5.446799999999999642e+00	4.024700000000000166e+00	3.360999999999999943e+01
5.535599999999999632e+00	4.143900000000000361e+00	3.414699999999999847e+01
5.625799999999999912e+00	4.267199999999999882e+00	3.469100000000000250e+01
5.717600000000000016e+00	4.394599999999999618e+00	3.524199999999999733e+01
5.810800000000000409e+00	4.526200000000000223e+00	3.580199999999999960e+01
5.905599999999999739e+00	4.662300000000000111e+00	3.636899999999999977e+01
6.001900000000000013e+00	4.802699999999999747e+00	3.694400000000000261e+01
6.099700000000000344e+00	4.947700000000000209e+00	3.752700000000000102e+01
6.199200000000000266e+00	5.097400000000000375e+00	3.811800000000000210e+01
# source="A. D. Rakić, A. B. Djurišic, J. M. Elazar, and M. L. Majewski. Optical properties of metallic films for vertical-cavity optoelectronic devices, Appl. Opt. 37, 5271-5283 (1998)", wlen_range=[248, 6200], material="Au", from="https://refractiveindex.info/?shelf=main&book=Au&page=Rakic-LD", 
